file,line,snippet
supabase/functions/auto-fill-application/index.ts,306,.update({ last_autofilled_at: new Date().toISOString() })
supabase/functions/auto-reserve-materials/index.ts,150,.update({
supabase/functions/auto-reserve-materials/index.ts,159,.insert({
supabase/functions/auto-reserve-materials/index.ts,174,await supabase.from('system_alerts').insert({
supabase/functions/auto-reserve-materials/index.ts,201,await supabase.from('system_alerts').insert({
supabase/functions/auto-reserve-materials/index.ts,234,await supabase.from('system_alerts').insert({
supabase/functions/auto-reserve-materials/index.ts,248,".update({ baseline_ratio: currentRatio, last_updated_at: new Date().toISOString() })"
supabase/functions/auto-reserve-materials/index.ts,254,".insert({ office_id: officeId, baseline_ratio: currentRatio });"
supabase/functions/auto-reserve-materials/index.ts,261,await supabase.from('allocation_run_logs').insert({
supabase/functions/auto-send-loan-package/index.ts,106,.insert([{
supabase/functions/autonomous-follow-up/index.ts,60,"await supabase.from(""ai_work_tasks"").insert({"
supabase/functions/autonomous-follow-up/index.ts,70,"await supabase.from(""ai_instinct_log"").insert({"
supabase/functions/autonomous-follow-up/index.ts,111,"await supabase.from(""ai_work_tasks"").insert({"
supabase/functions/autonomous-follow-up/index.ts,153,"await supabase.from(""ai_drift_alerts"").insert({"
supabase/functions/aws-polly-tts/index.ts,140,"await supabase.from(""tts_events"").insert({"
supabase/functions/behavior-monitor/index.ts,203,"await supabase.from(""behavior_violation_log"").insert({"
supabase/functions/behavior-monitor/index.ts,283,.update({
supabase/functions/bland-agent-trigger/index.ts,189,.update({
supabase/functions/bland-agent-trigger/index.ts,214,.update({
supabase/functions/bland-agent-trigger/index.ts,236,"await supabase.from(""live_calls"").upsert("
supabase/functions/bland-agent-webhook/index.ts,138,"await supabase.from(""bland_leads"").update({"
supabase/functions/bland-agent-webhook/index.ts,263,await supabase.from('pending_route_stops').update({
supabase/functions/bland-agent-webhook/index.ts,320,"await supabase.from(""outbound_call_queue"").update({"
supabase/functions/bland-agent-webhook/index.ts,341,.update({
supabase/functions/bland-start-call/index.ts,78,"await supabase.from(""bland_leads"").update({ name, updated_at: new Date().toISOString() }).eq(""id"", lead_id);"
supabase/functions/bland-start-call/index.ts,145,.insert({
supabase/functions/blast-investors-ai/index.ts,75,.insert([{
supabase/functions/blast-investors-ai/index.ts,91,.insert([{
supabase/functions/brandaro-ai-call-status/index.ts,50,.update(updates)
supabase/functions/brandaro-ai-call-status/index.ts,64,".update({ status: ""ai_warmed"" })"
supabase/functions/brandaro-ai-caller/index.ts,240,".update({ status: ""failed"", outcome: JSON.stringify({ pool_exhausted: true }) })"
supabase/functions/brandaro-ai-caller/index.ts,258,".update({ status: ""failed"", outcome: JSON.stringify({ selection_error: String(rpcErr), no_fallback: true }) })"
supabase/functions/brandaro-ai-optimizer/index.ts,142,"await supabase.from(""brandaro_optimization_tasks"").insert({"
supabase/functions/brandaro-ai-optimizer/index.ts,164,"await supabase.from(""brandaro_seo_tasks"").insert({"
supabase/functions/brandaro-analyze-call/index.ts,169,"await supabase.from(""brandaro_va_call_sessions"").update({"
supabase/functions/brandaro-analyze-call/index.ts,192,"await supabase.from(""brandaro_va_objection_events"").insert(objRows);"
supabase/functions/brandaro-analyze-call/index.ts,205,"await supabase.from(""brandaro_va_buying_signals"").insert(sigRows);"
supabase/functions/brandaro-analyze-call/index.ts,241,"await supabase.from(""brandaro_va_lead_heat"").update(heatRow).eq(""lead_id"", lead_id);"
supabase/functions/brandaro-analyze-call/index.ts,243,"await supabase.from(""brandaro_va_lead_heat"").insert(heatRow);"
supabase/functions/brandaro-analyze-call/index.ts,248,"await supabase.from(""brandaro_va_alerts"").insert({"
supabase/functions/brandaro-analyze-call/index.ts,259,"await supabase.from(""brandaro_va_closer_handoffs"").insert({"
supabase/functions/brandaro-analyze-call/index.ts,271,"await supabase.from(""brandaro_va_ai_recommendations"").insert({"
supabase/functions/brandaro-analyze-call/index.ts,298,"await supabase.from(""brandaro_va_task_queue"").insert({"
supabase/functions/brandaro-analyze-call/index.ts,338,"await supabase.from(""brandaro_va_conversion_metrics"").update(metricUpdate).eq(""id"", existingMetric.id);"
supabase/functions/brandaro-analyze-call/index.ts,340,"await supabase.from(""brandaro_va_conversion_metrics"").insert({"
supabase/functions/brandaro-analyze-site/index.ts,182,"await supabase.from(""brandaro_conversion_patterns"").update({"
supabase/functions/brandaro-analyze-site/index.ts,191,"await supabase.from(""brandaro_conversion_patterns"").insert({"
supabase/functions/brandaro-analyze-site/index.ts,259,"await supabase.from(""brandaro_conversion_patterns"").update({"
supabase/functions/brandaro-auto-build/index.ts,79,"await supabase.from(""brandaro_demo_sites"").update({"
supabase/functions/brandaro-auto-build/index.ts,115,"await supabase.from(""brandaro_projects"").update({"
supabase/functions/brandaro-auto-build/index.ts,123,"await supabase.from(""brandaro_demo_sites"").update({"
supabase/functions/brandaro-auto-build/index.ts,155,"await supabase.from(""brandaro_content_blocks"").insert({"
supabase/functions/brandaro-auto-build/index.ts,173,"await supabase.from(""brandaro_build_jobs"").update({"
supabase/functions/brandaro-auto-build/index.ts,183,"await supabase.from(""brandaro_build_jobs"").update({"
supabase/functions/brandaro-auto-build/index.ts,196,"await supabase.from(""brandaro_extracted_templates"").insert({"
supabase/functions/brandaro-auto-build/index.ts,209,"await supabase.from(""brandaro_build_jobs"").update({"
supabase/functions/brandaro-auto-build/index.ts,221,"await supabase.from(""brandaro_build_jobs"").update({"
supabase/functions/brandaro-auto-build/index.ts,240,"await supabase.from(""brandaro_build_patterns"").insert({"
supabase/functions/brandaro-auto-build/index.ts,270,"await supabase.from(""brandaro_build_jobs"").update({"
supabase/functions/brandaro-auto-build/index.ts,289,"await supabase.from(""brandaro_build_jobs"").update({"
supabase/functions/brandaro-auto-build/index.ts,301,"await supabase.from(""brandaro_build_jobs"").update({ deployment_decision: ""auto_deployed"" }).eq(""id"", buildJob.id);"
supabase/functions/brandaro-auto-build/index.ts,308,"await supabase.from(""brandaro_revenue_attribution"").insert({"
supabase/functions/brandaro-auto-build/index.ts,317,"await supabase.from(""brandaro_build_jobs"").update({ deployment_decision: ""review_recommended"" }).eq(""id"", buildJob.id);"
supabase/functions/brandaro-auto-build/index.ts,320,"await supabase.from(""brandaro_review_queue"").insert({"
supabase/functions/brandaro-auto-build/index.ts,339,"await supabase.from(""brandaro_build_jobs"").update({"
supabase/functions/brandaro-auto-build/index.ts,377,"await supabase.from(""brandaro_build_jobs"").update({"
supabase/functions/brandaro-auto-build/index.ts,382,"await supabase.from(""brandaro_review_queue"").insert({"
supabase/functions/brandaro-auto-build/index.ts,799,".update({ usage_count: (selected.usage_count || 0) + 1, updated_at: new Date().toISOString() })"
supabase/functions/brandaro-auto-build/index.ts,842,".update({ usage_count: (selected.usage_count || 0) + 1, last_used_at: new Date().toISOString() })"
supabase/functions/brandaro-auto-build/index.ts,855,"await supabase.from(""brandaro_template_performance"").insert({"
supabase/functions/brandaro-auto-build/index.ts,946,"await supabase.from(""brandaro_demo_sites"").insert({"
supabase/functions/brandaro-auto-build/index.ts,957,"await supabase.from(""brandaro_projects"").update({"
supabase/functions/brandaro-auto-build/index.ts,966,"await supabase.from(""brandaro_build_jobs"").update({"
supabase/functions/brandaro-auto-build/index.ts,976,"await supabase.from(""brandaro_clients"").update({"
supabase/functions/brandaro-auto-build/index.ts,982,"await supabase.from(""brandaro_build_jobs"").update({"
supabase/functions/brandaro-auto-build/index.ts,993,"await supabase.from(""brandaro_build_jobs"").update({ error_log: errors }).eq(""id"", jobId);"
supabase/functions/brandaro-auto-build/index.ts,1113,"await supabase.from(""brandaro_conversion_patterns"").update({"
supabase/functions/brandaro-auto-distribute/index.ts,26,".update({ assigned_va_id: null, assigned_locked_until: null, lock_assigned_by: null })"
supabase/functions/brandaro-auto-distribute/index.ts,135,"await supabase.from(""brandaro_lead_distributions"").insert({"
supabase/functions/brandaro-auto-striker/index.ts,90,".update({ usage_weight: 70, updated_at: new Date().toISOString(), last_evaluated_at: new Date().toISOString() })"
supabase/functions/brandaro-auto-striker/index.ts,93,".update({ usage_weight: 30, updated_at: new Date().toISOString(), last_evaluated_at: new Date().toISOString() })"
supabase/functions/brandaro-auto-striker/index.ts,112,".update({ ...updates, updated_at: new Date().toISOString() })"
supabase/functions/brandaro-auto-striker/index.ts,116,".insert({ lead_id: leadId, ...updates });"
supabase/functions/brandaro-auto-striker/index.ts,131,".update({ send_count: (data.send_count || 0) + 1, updated_at: new Date().toISOString() })"
supabase/functions/brandaro-auto-striker/index.ts,191,".update({ reply_count: newReplyCount, reply_rate: newRate, updated_at: new Date().toISOString() })"
supabase/functions/brandaro-auto-striker/index.ts,205,".update({ lead_status: ""hot_lead"", updated_at: new Date().toISOString() })"
supabase/functions/brandaro-auto-striker/index.ts,218,".update({ conversion_count: newConv, conversion_rate: newRate, updated_at: new Date().toISOString() })"
supabase/functions/brandaro-auto-striker/index.ts,234,"supabase.from(""brandaro_event_failures"").insert({ lead_id, event_type: pipelineEvent!, error_message: e.message });"
supabase/functions/brandaro-auto-striker/index.ts,294,"await supabase.from(""brandaro_auto_actions"").insert({"
supabase/functions/brandaro-auto-striker/index.ts,325,"await supabase.from(""brandaro_auto_actions"").insert({"
supabase/functions/brandaro-auto-striker/index.ts,343,"supabase.from(""brandaro_event_failures"").insert({ lead_id: leadId, event_type: ""sms_sent"", error_message: e.message });"
supabase/functions/brandaro-auto-striker/index.ts,358,"await supabase.from(""brandaro_auto_actions"").insert({"
supabase/functions/brandaro-auto-striker/index.ts,364,".update({ lead_status: ""calling"", updated_at: new Date().toISOString() })"
supabase/functions/brandaro-auto-striker/index.ts,373,"supabase.from(""brandaro_event_failures"").insert({ lead_id: leadId, event_type: ""call_made"", error_message: e.message });"
supabase/functions/brandaro-auto-striker/index.ts,389,"await supabase.from(""brandaro_auto_actions"").insert({"
supabase/functions/brandaro-auto-striker/index.ts,411,"supabase.from(""brandaro_event_failures"").insert({ lead_id: leadId, event_type: ""sms_sent"", error_message: e.message });"
supabase/functions/brandaro-auto-striker/index.ts,417,"await supabase.from(""brandaro_auto_actions"").insert({"
supabase/functions/brandaro-auto-striker/index.ts,434,"await supabase.from(""brandaro_auto_actions"").insert({"
supabase/functions/brandaro-automation-engine/index.ts,36,"await supabase.from(""brandaro_va_task_queue"").insert({"
supabase/functions/brandaro-automation-engine/index.ts,65,"await supabase.from(""brandaro_va_task_queue"").insert({"
supabase/functions/brandaro-automation-engine/index.ts,73,"await supabase.from(""brandaro_va_alerts"").insert({"
supabase/functions/brandaro-automation-engine/index.ts,104,"await supabase.from(""brandaro_va_task_queue"").insert({"
supabase/functions/brandaro-automation-engine/index.ts,126,"await supabase.from(""brandaro_va_task_queue"").insert({"
supabase/functions/brandaro-automation-engine/index.ts,135,".update({ status: ""executed"", executed_at: new Date().toISOString() })"
supabase/functions/brandaro-automation-engine/index.ts,151,"await supabase.from(""brandaro_personalities"").update({ is_active: false }).eq(""id"", p.id);"
supabase/functions/brandaro-automation-engine/index.ts,152,"await supabase.from(""brandaro_va_alerts"").insert({"
supabase/functions/brandaro-automation-engine/index.ts,192,"await supabase.from(""brandaro_automation_log"").insert({"
supabase/functions/brandaro-autonomous-executor/index.ts,77,"await supabase.from(""brandaro_lead_memory"").insert({"
supabase/functions/brandaro-autonomous-executor/index.ts,152,"await supabase.from(""brandaro_followup_queue"").update({ status: ""skipped"" }).eq(""id"", fu.id);"
supabase/functions/brandaro-autonomous-executor/index.ts,168,"await supabase.from(""brandaro_followup_queue"").update({ status: ""executed"", executed_at: new Date().toISOString() }).eq("
supabase/functions/brandaro-autonomous-executor/index.ts,193,"await supabase.from(""brandaro_closer_sessions"").update({"
supabase/functions/brandaro-autonomous-executor/index.ts,210,".update({ daily_contacts: 0, updated_at: new Date().toISOString() })"
supabase/functions/brandaro-autonomous-executor/index.ts,264,"await supabase.from(""brandaro_contact_limits"").update({"
supabase/functions/brandaro-autonomous-executor/index.ts,272,"await supabase.from(""brandaro_contact_limits"").insert({"
supabase/functions/brandaro-autonomous-executor/index.ts,342,"await supabase.from(""communication_logs"").insert({"
supabase/functions/brandaro-autonomous-executor/index.ts,364,"await supabase.from(""brandaro_execution_log"").insert({"
supabase/functions/brandaro-autonomous-executor/index.ts,374,"await supabase.from(""brandaro_automation_log"").insert({"
supabase/functions/brandaro-backfill-claim-env/index.ts,252,".update({ vercel_deployment_id: entry.deployment_id, vercel_project_id: tpl.vercel_project_id })"
